sym,day,entry_time,entry_px,exit_px,ret_opt_pct,points,reason
INDHOTEL,2026-07-28,2026-07-28 11:10:00+05:30,741.4000244140625,739.9928763253348,-0.21387764033375484,-1.41,sl
INDHOTEL,2026-07-31,2026-07-31 09:20:00+05:30,756.3499755859375,754.5071193150112,-0.24619075801505613,-1.84,sl
INDHOTEL,2026-08-03,2026-08-03 11:55:00+05:30,746.3499755859375,746.3499755859375,-0.1,0.0,sl
INDIAMART,2026-06-04,2026-06-04 11:40:00+05:30,1998.800048828125,1994.2857666015625,-0.23550976935014112,-4.51,sl
INDIAMART,2026-06-05,2026-06-05 10:00:00+05:30,2007.5999755859373,2001.6285487583702,-0.2784646413683347,-5.97,sl
INDIAMART,2026-06-12,2026-06-12 11:30:00+05:30,2013.5,2010.0785696847097,-0.20195471513157118,-3.42,sl
INDIAMART,2026-06-16,2026-06-16 09:20:00+05:30,2083.39990234375,2095.9570661272323,0.2616347616035494,12.56,tp
INDIAMART,2026-07-07,2026-07-07 10:35:00+05:30,1932.0,1944.585693359375,0.29086004221661493,12.59,tp
INDIAMART,2026-07-13,2026-07-13 10:50:00+05:30,1949.9000244140625,1944.5714285714284,-0.2639652015769972,-5.33,sl
INDIAMART,2026-07-15,2026-07-15 11:05:00+05:30,1940.9000244140625,1935.3071725027903,-0.27289459037316305,-5.59,sl
INDIAMART,2026-07-16,2026-07-16 09:30:00+05:30,1978.0,1967.8214111328125,-0.40875395957090493,-10.18,sl
INDIAMART,2026-08-10,2026-08-10 11:15:00+05:30,1804.0,1804.0,-0.1,0.0,sl
INDIANB,2026-06-03,2026-06-03 12:20:00+05:30,831.4500122070312,835.0857195172991,0.1623638648305845,3.64,tp
INDIANB,2026-06-05,2026-06-05 11:05:00+05:30,855.0,850.8499930245536,-0.3912285596804522,-4.15,sl
INDIANB,2026-06-09,2026-06-09 10:50:00+05:30,858.9000244140625,863.9643118722098,0.2537748735030346,5.06,tp
INDIANB,2026-06-17,2026-06-17 09:40:00+05:30,859.5,857.6357029506138,-0.2301429004807127,-1.86,sl
INDIANB,2026-06-24,2026-06-24 11:45:00+05:30,853.0,851.0357055664062,-0.2381684244028429,-1.96,sl
INDIANB,2026-07-10,2026-07-10 12:35:00+05:30,822.0499877929688,828.4357125418527,0.36608295191597323,6.39,tp
INDIANB,2026-07-20,2026-07-20 11:00:00+05:30,852.2000122070312,849.4392874581473,-0.29437160591449946,-2.76,sl
INDIANB,2026-08-03,2026-08-03 09:40:00+05:30,849.1500244140625,849.1500244140625,-0.1,0.0,sl
INDIANB,2026-08-05,2026-08-05 09:20:00+05:30,856.4000244140625,860.3929007393973,0.1797437794142996,3.99,tp
INDIANB,2026-08-13,2026-08-13 12:45:00+05:30,897.0999755859375,895.6713954380581,-0.1955465513381389,-1.43,sl
INDIGO,2026-06-09,2026-06-09 11:40:00+05:30,4475.7998046875,4496.314104352678,0.17500291202069188,20.51,tp
INDIGO,2026-06-12,2026-06-12 09:35:00+05:30,4677.0,4652.514369419643,-0.4141196995555726,-24.49,sl
INDIGO,2026-06-18,2026-06-18 11:35:00+05:30,4919.7001953125,4912.77165876116,-0.18449949724100503,-6.93,sl
INDIGO,2026-06-22,2026-06-22 11:45:00+05:30,5039.0,5047.60009765625,0.0024024328983925265,8.6,time
INDIGO,2026-06-24,2026-06-24 10:20:00+05:30,5063.89990234375,5063.89990234375,-0.1,0.0,sl
INDIGO,2026-06-25,2026-06-25 09:20:00+05:30,5347.5,5399.814243861607,0.4869760882087728,52.31,tp
INDIGO,2026-07-16,2026-07-16 11:20:00+05:30,5209.5,5209.5,-0.1,0.0,sl
INDIGO,2026-07-21,2026-07-21 09:25:00+05:30,5293.0,5279.892857142857,-0.2485789857223856,-13.11,sl
INDIGO,2026-07-27,2026-07-27 11:25:00+05:30,5214.0,5216.0,-0.07698504027617951,2.0,time
INDIGO,2026-08-13,2026-08-13 11:40:00+05:30,5315.0,5326.928571428572,0.03465931998387459,11.93,tp
INDUSINDBK,2026-06-15,2026-06-15 10:45:00+05:30,944.5499877929688,942.0357099260602,-0.2597127457139689,-2.51,sl
INDUSINDBK,2026-06-17,2026-06-17 11:35:00+05:30,932.1500244140624,930.4500296456472,-0.20942410924574872,-1.7,sl
INDUSINDBK,2026-06-19,2026-06-19 11:55:00+05:30,942.7999877929688,940.8749912806919,-0.22250720431911258,-1.92,sl
INDUSINDBK,2026-06-24,2026-06-24 12:55:00+05:30,928.7000122070312,926.9178684779577,-0.2151379588014677,-1.78,sl
INDUSINDBK,2026-06-30,2026-06-30 12:45:00+05:30,931.9000244140624,930.1643022809709,-0.21175375604370206,-1.74,sl
INDUSINDBK,2026-07-03,2026-07-03 09:40:00+05:30,954.3499755859376,954.3499755859376,-0.1,0.0,sl
INDUSINDBK,2026-07-07,2026-07-07 10:15:00+05:30,1020.4000244140624,1016.6428789411272,-0.3209219158981896,-3.76,sl
INDUSINDBK,2026-07-15,2026-07-15 10:55:00+05:30,1022.0,1020.1178676060267,-0.2104970094309166,-1.88,sl
INDUSINDBK,2026-07-17,2026-07-17 09:40:00+05:30,1023.0,1020.0928606305804,-0.2705067078838481,-2.91,sl
INDUSINDBK,2026-07-21,2026-07-21 09:30:00+05:30,1054.0,1050.4214564732142,-0.3037121552249969,-3.58,sl
INDUSINDBK,2026-08-13,2026-08-13 12:00:00+05:30,1019.5999755859376,1018.6285443987167,-0.1571654301970326,-0.97,sl
INDUSTOWER,2026-06-11,2026-06-11 11:25:00+05:30,417.3999938964844,417.3999938964844,-0.1,0.0,sl
INDUSTOWER,2026-06-17,2026-06-17 09:55:00+05:30,413.9500122070313,412.4678693498885,-0.3148292518568488,-1.48,sl
INDUSTOWER,2026-07-16,2026-07-16 11:05:00+05:30,412.2000122070313,413.73572649274564,0.12353919071836526,1.54,tp
INDUSTOWER,2026-07-20,2026-07-20 11:00:00+05:30,407.3500061035156,406.6321520124163,-0.20573522725077023,-0.72,sl
INDUSTOWER,2026-07-30,2026-07-30 09:25:00+05:30,393.0,391.82857404436385,-0.27884365734903094,-1.17,sl
INDUSTOWER,2026-08-05,2026-08-05 09:35:00+05:30,391.6000061035156,391.6000061035156,-0.1,0.0,sl
INDUSTOWER,2026-08-12,2026-08-12 12:45:00+05:30,375.8999938964844,377.5928431919643,0.17020739392926096,1.69,tp
INFY,2026-06-02,2026-06-02 09:40:00+05:30,1255.199951171875,1270.371337890625,0.6252097183999608,15.17,tp
INFY,2026-06-15,2026-06-15 10:55:00+05:30,1146.0999755859375,1142.949959891183,-0.2649079013274091,-3.15,sl
INFY,2026-07-07,2026-07-07 09:40:00+05:30,1069.199951171875,1069.199951171875,-0.1,0.0,sl
INFY,2026-07-13,2026-07-13 11:10:00+05:30,1084.9000244140625,1091.4571881975446,0.26264155051652055,6.56,tp
INFY,2026-07-28,2026-07-28 09:30:00+05:30,1110.4000244140625,1110.4000244140625,-0.1,0.0,sl
INFY,2026-08-10,2026-08-10 09:55:00+05:30,1189.0,1185.22855922154,-0.29031660782808677,-3.77,sl
INFY,2026-08-11,2026-08-11 09:30:00+05:30,1193.300048828125,1190.8214460100446,-0.22462596413271702,-2.48,sl
IOC,2026-06-09,2026-06-09 11:45:00+05:30,136.94000244140625,137.2914276123047,0.053976266087247204,0.35,tp
IOC,2026-06-12,2026-06-12 09:20:00+05:30,138.2899932861328,137.75713457380022,-0.3311918742652931,-0.53,sl
IOC,2026-07-02,2026-07-02 09:40:00+05:30,143.41000366210938,142.83214460100447,-0.34176516826527903,-0.58,sl
IOC,2026-07-06,2026-07-06 10:15:00+05:30,142.52999877929688,143.1742880684989,0.17122260354454183,0.64,tp
IOC,2026-07-15,2026-07-15 11:45:00+05:30,139.92999267578125,139.92999267578125,-0.1,0.0,sl
IOC,2026-07-16,2026-07-16 09:35:00+05:30,142.27999877929688,142.27999877929688,-0.1,0.0,sl
IOC,2026-07-30,2026-07-30 09:35:00+05:30,140.67999267578125,140.4064211164202,-0.21667823724935767,-0.27,sl
IOC,2026-08-12,2026-08-12 09:20:00+05:30,141.77000427246094,141.38143266950334,-0.2644515445781409,-0.39,sl
IRCTC,2026-06-04,2026-06-04 09:40:00+05:30,525.9500122070312,523.8321533203125,-0.3416038221387196,-2.12,sl
IRCTC,2026-06-22,2026-06-22 12:00:00+05:30,523.7000122070312,524.971418108259,0.045664220537586384,1.27,tp
IRCTC,2026-07-03,2026-07-03 09:20:00+05:30,513.5999755859375,512.2928336007254,-0.2527035102041223,-1.31,sl
IRCTC,2026-07-15,2026-07-15 12:15:00+05:30,502.3999938964844,501.68213544573103,-0.18573150391812096,-0.72,sl
IRCTC,2026-07-29,2026-07-29 12:20:00+05:30,495.5499877929688,494.89999171665744,-0.1786999607292401,-0.65,sl
IRCTC,2026-08-03,2026-08-03 11:05:00+05:30,505.7000122070313,504.68929617745545,-0.2199188457795106,-1.01,sl
IRCTC,2026-08-06,2026-08-06 09:40:00+05:30,512.8499755859375,512.8499755859375,-0.1,0.0,sl
IRCTC,2026-08-10,2026-08-10 11:15:00+05:30,525.7999877929688,524.5071236746652,-0.24753109337985918,-1.29,sl
ITC,2026-06-08,2026-06-08 11:15:00+05:30,282.1000061035156,282.914297921317,0.07319215884792553,0.81,tp
ITC,2026-06-10,2026-06-10 11:05:00+05:30,283.95001220703125,284.7643040248326,0.07206376815528454,0.81,tp
ITC,2026-06-15,2026-06-15 12:00:00+05:30,288.1000061035156,287.7857208251953,-0.16545337139785865,-0.31,sl
ITC,2026-06-16,2026-06-16 10:20:00+05:30,290.29998779296875,289.82141767229353,-0.19891218893536713,-0.48,sl
ITC,2026-07-16,2026-07-16 12:25:00+05:30,279.0,279.65714372907365,0.04132123205885002,0.66,tp
ITC,2026-07-20,2026-07-20 10:55:00+05:30,283.70001220703125,283.2178693498884,-0.20196887622077092,-0.48,sl
ITC,2026-07-24,2026-07-24 11:05:00+05:30,282.6499938964844,282.1499938964844,-0.20613833592010256,-0.5,sl
ITC,2026-07-29,2026-07-29 09:30:00+05:30,287.95001220703125,287.95001220703125,-0.1,0.0,sl
ITC,2026-08-03,2026-08-03 09:25:00+05:30,290.45001220703125,290.45001220703125,-0.1,0.0,sl
JINDALSTEL,2026-06-08,2026-06-08 12:50:00+05:30,1178.4000244140625,1178.4000244140625,-0.1,0.0,sl
JINDALSTEL,2026-07-03,2026-07-03 09:40:00+05:30,1071.5999755859375,1067.2857055664062,-0.3415604769217503,-4.31,sl
JINDALSTEL,2026-07-06,2026-07-06 11:20:00+05:30,1065.199951171875,1062.8570905412946,-0.2319673716471486,-2.34,sl
JINDALSTEL,2026-07-10,2026-07-10 09:45:00+05:30,1059.5999755859375,1059.5999755859375,-0.1,0.0,sl
JINDALSTEL,2026-07-14,2026-07-14 10:25:00+05:30,1045.9000244140625,1042.5,-0.29504872366556867,-3.4,time
JINDALSTEL,2026-07-21,2026-07-21 11:50:00+05:30,1040.9000244140625,1043.8857247488838,0.07210300306229839,2.99,tp
JINDALSTEL,2026-07-27,2026-07-27 10:15:00+05:30,1065.9000244140625,1060.2928902762276,-0.4156281457588234,-5.61,sl
JINDALSTEL,2026-07-31,2026-07-31 09:15:00+05:30,1106.199951171875,1103.4285191127233,-0.25032175997923783,-2.77,sl
JINDALSTEL,2026-08-04,2026-08-04 11:00:00+05:30,1120.699951171875,1118.0856672014509,-0.23996345592897428,-2.61,sl
JINDALSTEL,2026-08-10,2026-08-10 11:05:00+05:30,1119.699951171875,1119.699951171875,-0.1,0.0,sl
JINDALSTEL,2026-08-20,2026-08-20 10:25:00+05:30,1129.300048828125,1134.8143310546875,0.19297522295963798,5.51,tp
JSWSTEEL,2026-06-02,2026-06-02 12:45:00+05:30,1310.199951171875,1307.999965122768,-0.20074734228799457,-2.2,sl
JSWSTEEL,2026-06-10,2026-06-10 10:55:00+05:30,1276.0,1283.6571568080358,0.260054395362184,7.66,tp
JSWSTEEL,2026-06-11,2026-06-11 12:55:00+05:30,1289.300048828125,1289.300048828125,-0.1,0.0,sl
JSWSTEEL,2026-06-22,2026-06-22 11:35:00+05:30,1294.9000244140625,1294.9000244140625,-0.1,0.0,sl
JSWSTEEL,2026-07-21,2026-07-21 10:20:00+05:30,1270.800048828125,1267.5428989955358,-0.25378421659297945,-3.26,sl
JSWSTEEL,2026-08-20,2026-08-20 10:30:00+05:30,1308.699951171875,1304.3785226004463,-0.29812464580100484,-4.32,sl
JUBLFOOD,2026-06-02,2026-06-02 12:55:00+05:30,428.2000122070313,430.46429007393976,0.21727386301152612,2.26,tp
JUBLFOOD,2026-06-10,2026-06-10 11:00:00+05:30,426.3500061035156,425.05000741141185,-0.28294809524944214,-1.3,sl
JUBLFOOD,2026-06-22,2026-06-22 09:55:00+05:30,426.0,424.31785365513394,-0.33692202040366975,-1.68,sl
JUBLFOOD,2026-07-02,2026-07-02 09:20:00+05:30,428.7999877929688,428.7999877929688,-0.1,0.0,sl
JUBLFOOD,2026-07-06,2026-07-06 11:20:00+05:30,434.2999877929688,437.31427001953125,0.31643319980925544,3.01,tp
JUBLFOOD,2026-07-27,2026-07-27 11:50:00+05:30,426.25,426.25,-0.1,0.0,sl
JUBLFOOD,2026-07-29,2026-07-29 12:25:00+05:30,440.0,441.2000122070313,0.06363802823154184,1.2,time
JUBLFOOD,2026-08-03,2026-08-03 10:35:00+05:30,463.4500122070313,463.4500122070313,-0.1,0.0,sl
JUBLFOOD,2026-08-10,2026-08-10 12:25:00+05:30,496.5,496.5,-0.1,0.0,sl
JUBLFOOD,2026-08-14,2026-08-14 09:20:00+05:30,519.5,509.6821398053851,-1.233920330465631,-9.82,sl
JUBLFOOD,2026-08-20,2026-08-20 11:20:00+05:30,505.9500122070313,508.2500130789621,0.1727543215462568,2.3,tp
KALYANKJIL,2026-06-05,2026-06-05 11:15:00+05:30,370.2000122070313,368.80357796805254,-0.32632644942180483,-1.4,sl
KALYANKJIL,2026-06-12,2026-06-12 11:10:00+05:30,340.79998779296875,339.5357012067522,-0.32258567456016085,-1.26,sl
KALYANKJIL,2026-06-15,2026-06-15 09:30:00+05:30,361.25,365.60714285714283,0.6236777063766643,4.36,tp
KALYANKJIL,2026-06-30,2026-06-30 10:55:00+05:30,386.3999938964844,386.3999938964844,-0.1,0.0,sl
KALYANKJIL,2026-07-03,2026-07-03 10:30:00+05:30,395.0,393.8321402413505,-0.27739641903536905,-1.17,sl
KALYANKJIL,2026-07-08,2026-07-08 09:45:00+05:30,373.7999877929688,373.7999877929688,-0.1,0.0,sl
KALYANKJIL,2026-07-09,2026-07-09 11:00:00+05:30,430.25,430.25,-0.1,0.0,sl
KALYANKJIL,2026-07-13,2026-07-13 09:25:00+05:30,494.7000122070313,502.9857221330916,0.9049375041364747,8.29,tp
KALYANKJIL,2026-07-15,2026-07-15 11:50:00+05:30,547.5499877929688,545.4356994628906,-0.3316816777149721,-2.11,sl
KALYANKJIL,2026-07-17,2026-07-17 09:35:00+05:30,561.3499755859375,557.4785548618862,-0.5137975479568123,-3.87,sl
KALYANKJIL,2026-07-28,2026-07-28 11:55:00+05:30,584.25,584.25,-0.1,0.0,sl
KALYANKJIL,2026-08-07,2026-08-07 09:20:00+05:30,620.3499755859375,620.3499755859375,-0.1,0.0,sl
KALYANKJIL,2026-08-11,2026-08-11 12:45:00+05:30,607.0,607.0,-0.1,0.0,sl
KALYANKJIL,2026-08-13,2026-08-13 12:10:00+05:30,617.3499755859375,614.3571123395648,-0.3908751954058627,-2.99,sl
KALYANKJIL,2026-08-20,2026-08-20 11:05:00+05:30,600.6500244140625,599.0928737095425,-0.2555465553544978,-1.56,sl
KAYNES,2026-06-04,2026-06-04 11:30:00+05:30,3222.0,3238.314278738839,0.20380407334896128,16.31,tp
KAYNES,2026-06-15,2026-06-15 10:30:00+05:30,3165.0,3155.4786376953125,-0.2804997593305687,-9.52,sl
KAYNES,2026-06-18,2026-06-18 10:50:00+05:30,3358.10009765625,3343.321550641741,-0.36405193266556146,-14.78,sl
KAYNES,2026-06-25,2026-06-25 10:25:00+05:30,3317.0,3357.871407645089,0.6393079465496995,40.87,tp
KAYNES,2026-07-02,2026-07-02 12:55:00+05:30,3170.0,3170.0,-0.1,0.0,sl
KAYNES,2026-07-03,2026-07-03 09:30:00+05:30,3222.800048828125,3248.8857770647323,0.38564716100384755,26.09,tp
KAYNES,2026-07-06,2026-07-06 11:05:00+05:30,3392.89990234375,3378.5141950334823,-0.3543966705353782,-14.39,sl
KAYNES,2026-07-16,2026-07-16 09:15:00+05:30,3443.0,3429.107160295759,-0.3421058327779426,-13.89,sl
KAYNES,2026-07-29,2026-07-29 09:55:00+05:30,3376.0,3422.3000139508927,0.7228675465206041,46.3,tp
KAYNES,2026-07-31,2026-07-31 09:40:00+05:30,3711.300048828125,3686.635811941964,-0.4987428107940029,-24.66,sl
KAYNES,2026-08-03,2026-08-03 11:55:00+05:30,3845.0,3845.0,-0.1,0.0,sl
KAYNES,2026-08-05,2026-08-05 09:40:00+05:30,3938.800048828125,3938.800048828125,-0.1,0.0,sl
KAYNES,2026-08-07,2026-08-07 12:45:00+05:30,3869.0,3869.0,-0.1,0.0,sl
KAYNES,2026-08-19,2026-08-19 09:55:00+05:30,3768.199951171875,3750.2571323939733,-0.385698514044962,-17.94,sl
KEI,2026-06-05,2026-06-05 12:25:00+05:30,5388.0,5378.571428571428,-0.204995227489661,-9.43,sl
KEI,2026-06-12,2026-06-12 12:25:00+05:30,5293.5,5283.75,-0.21051289317086994,-9.75,sl
KEI,2026-06-15,2026-06-15 11:15:00+05:30,5488.0,5509.214285714285,0.1319346105789212,21.21,tp
KEI,2026-06-17,2026-06-17 09:25:00+05:30,5467.0,5499.357142857143,0.25511771930283283,32.36,tp
KEI,2026-07-02,2026-07-02 12:00:00+05:30,5282.0,5268.285714285715,-0.2557851463190306,-13.71,sl
KEI,2026-07-13,2026-07-13 09:30:00+05:30,5178.5,5215.071428571428,0.3237299824825155,36.57,tp
KEI,2026-07-22,2026-07-22 10:05:00+05:30,5008.0,5043.642857142857,0.327031036056592,35.64,tp
KEI,2026-07-31,2026-07-31 09:45:00+05:30,4953.5,4926.571428571428,-0.42617629670218904,-26.93,sl
KEI,2026-08-04,2026-08-04 09:15:00+05:30,5305.89990234375,5305.89990234375,-0.1,0.0,sl
KEI,2026-08-10,2026-08-10 10:50:00+05:30,5653.2998046875,5630.042724609375,-0.34683368172522305,-23.26,sl
KEI,2026-08-13,2026-08-13 09:40:00+05:30,5818.89990234375,5797.749965122768,-0.3180818117781651,-21.15,sl
KEI,2026-08-17,2026-08-17 09:35:00+05:30,5796.10009765625,5796.10009765625,-0.1,0.0,sl
LICI,2026-06-09,2026-06-09 11:10:00+05:30,400.3500061035156,399.62500435965404,-0.20865518663298696,-0.73,sl
LICI,2026-06-12,2026-06-12 11:35:00+05:30,397.0,396.52142551967074,-0.17232863682558044,-0.48,sl
LICI,2026-06-15,2026-06-15 09:20:00+05:30,409.3999938964844,408.03570556640625,-0.29994455550818816,-1.36,sl
LICI,2026-06-17,2026-06-17 10:20:00+05:30,414.2000122070313,413.0321568080358,-0.26917267473354783,-1.17,sl
LICI,2026-06-18,2026-06-18 09:20:00+05:30,423.1499938964844,425.2142813546317,0.19270294050657044,2.06,tp
LICI,2026-06-19,2026-06-19 09:40:00+05:30,440.2999877929688,440.2999877929688,-0.1,0.0,sl
LICI,2026-06-23,2026-06-23 11:05:00+05:30,447.25,447.25,-0.1,0.0,sl
LICI,2026-07-01,2026-07-01 10:55:00+05:30,438.7000122070313,437.68215288434715,-0.2392102978383978,-1.02,sl
LICI,2026-07-07,2026-07-07 09:35:00+05:30,434.5,434.5,-0.1,0.0,sl
LICI,2026-07-08,2026-07-08 10:10:00+05:30,440.25,438.6285705566406,-0.3209784590609029,-1.62,sl
LICI,2026-07-09,2026-07-09 11:30:00+05:30,436.0,437.85714285714283,0.1555701179554357,1.86,tp
LICI,2026-07-10,2026-07-10 12:40:00+05:30,441.7000122070313,441.12858363560275,-0.17762217192251986,-0.57,sl
LICI,2026-07-15,2026-07-15 09:50:00+05:30,446.3500061035156,444.096433367048,-0.4029334879334553,-2.25,sl
LICI,2026-07-16,2026-07-16 12:05:00+05:30,440.25,439.52499825613836,-0.1988077334053342,-0.73,sl
LICI,2026-07-24,2026-07-24 12:25:00+05:30,422.7999877929688,421.97141592843195,-0.2175835224871263,-0.83,sl
LICI,2026-07-27,2026-07-27 09:25:00+05:30,426.6499938964844,425.528564453125,-0.2577071781650785,-1.12,sl
LICI,2026-08-03,2026-08-03 09:30:00+05:30,430.7000122070313,429.5285797119141,-0.2631900341652319,-1.17,sl
LICI,2026-08-10,2026-08-10 10:45:00+05:30,396.0499877929688,395.48927743094316,-0.18494539264857918,-0.56,sl
LICI,2026-08-11,2026-08-11 09:20:00+05:30,402.6000061035156,404.8285871233259,0.23212831386355484,2.23,tp
LICI,2026-08-12,2026-08-12 10:35:00+05:30,411.6000061035156,410.1750052315848,-0.3077260715451649,-1.43,sl
LICI,2026-08-17,2026-08-17 12:05:00+05:30,414.3500061035156,413.95715114048545,-0.15688740783057148,-0.39,sl
LICI,2026-08-19,2026-08-19 09:20:00+05:30,412.0,412.0,-0.1,0.0,sl
LICI,2026-08-20,2026-08-20 10:10:00+05:30,418.8999938964844,418.8999938964844,-0.1,0.0,sl
LT,2026-06-23,2026-06-23 10:00:00+05:30,4226.0,4226.0,-0.1,0.0,sl
LT,2026-06-25,2026-06-25 10:35:00+05:30,4232.0,4244.285574776785,0.07418111687313785,12.29,tp
LT,2026-08-03,2026-08-03 11:50:00+05:30,3999.60009765625,3994.6143624441966,-0.17479350570535884,-4.99,sl
LT,2026-08-04,2026-08-04 09:35:00+05:30,4031.39990234375,4020.614188058036,-0.26052559230519934,-10.79,sl
LT,2026-08-18,2026-08-18 11:40:00+05:30,4072.10009765625,4080.328683035714,0.021243366058711903,8.23,tp
LT,2026-08-20,2026-08-20 11:55:00+05:30,4080.0,4074.7285679408483,-0.17752105969340765,-5.27,sl
LTF,2026-06-05,2026-06-05 10:00:00+05:30,273.3500061035156,275.48571341378346,0.36878520488323446,2.14,tp
LTF,2026-06-12,2026-06-12 10:50:00+05:30,267.0,267.0,-0.1,0.0,sl
LTF,2026-06-24,2026-06-24 10:50:00+05:30,290.3999938964844,291.99998692103793,0.23057707813669306,1.6,tp
LTF,2026-06-30,2026-06-30 11:55:00+05:30,306.3500061035156,305.596435546875,-0.24759011750487644,-0.75,sl
LTF,2026-07-01,2026-07-01 11:35:00+05:30,315.29998779296875,314.5142735072545,-0.24951747214722841,-0.79,sl
LTF,2026-07-03,2026-07-03 09:45:00+05:30,325.8500061035156,324.17857578822543,-0.4077668161391809,-1.67,sl
LTF,2026-07-06,2026-07-06 11:30:00+05:30,330.29998779296875,329.21427481515065,-0.2972230731958659,-1.09,sl
LTF,2026-07-10,2026-07-10 09:40:00+05:30,328.5,326.8035627092634,-0.40985155995188727,-1.7,sl
LTF,2026-07-23,2026-07-23 09:20:00+05:30,309.20001220703125,308.27501787458147,-0.2794943653166034,-0.92,sl
LTF,2026-07-27,2026-07-27 09:25:00+05:30,309.3999938964844,311.6857169015067,0.3432559243915894,2.29,tp
LTF,2026-07-31,2026-07-31 09:20:00+05:30,311.95001220703125,311.95001220703125,-0.1,0.0,sl
LTF,2026-08-03,2026-08-03 09:20:00+05:30,320.3999938964844,322.64998953683033,0.32134750621865965,2.25,tp
LTF,2026-08-10,2026-08-10 12:25:00+05:30,314.6000061035156,314.20357622419084,-0.17560645994285407,-0.4,sl
LTF,2026-08-18,2026-08-18 12:25:00+05:30,319.1000061035156,318.1321541922433,-0.28198406006140947,-0.97,sl
LTM,2026-06-01,2026-06-01 11:10:00+05:30,4228.0,4249.442940848215,0.2042990659633114,21.44,tp
LTM,2026-06-04,2026-06-04 12:45:00+05:30,4065.0,4079.51416015625,0.11423114621771217,14.51,tp
LTM,2026-06-15,2026-06-15 10:55:00+05:30,3955.300048828125,3944.321515764509,-0.2665390680062615,-10.98,sl
LTM,2026-07-03,2026-07-03 11:00:00+05:30,3764.60009765625,3786.7001604352677,0.2522296478626237,22.1,tp
LTM,2026-07-07,2026-07-07 12:15:00+05:30,3879.800048828125,3868.1000627790177,-0.28093694368566124,-11.7,sl
LTM,2026-07-09,2026-07-09 11:40:00+05:30,3856.39990234375,3856.39990234375,-0.1,0.0,sl
LTM,2026-07-13,2026-07-13 10:45:00+05:30,4083.89990234375,4062.085606166295,-0.42049212809945624,-21.81,sl
LTM,2026-07-24,2026-07-24 12:20:00+05:30,4013.39990234375,4037.51416015625,0.26050618028496575,24.11,tp
LTM,2026-07-28,2026-07-28 09:20:00+05:30,4314.10009765625,4346.971400669643,0.35717024087481875,32.87,tp
LTM,2026-08-03,2026-08-03 11:10:00+05:30,4459.0,4459.0,-0.1,0.0,sl
LTM,2026-08-07,2026-08-07 09:20:00+05:30,4621.7998046875,4668.485560825893,0.506072414790148,46.69,tp
LTM,2026-08-10,2026-08-10 09:50:00+05:30,4759.7001953125,4790.60009765625,0.2895191008985966,30.9,time
LTM,2026-08-13,2026-08-13 11:50:00+05:30,4765.89990234375,4765.89990234375,-0.1,0.0,sl
LUPIN,2026-06-05,2026-06-05 09:20:00+05:30,2302.60009765625,2295.4929547991073,-0.2851943686889482,-7.11,sl
LUPIN,2026-06-09,2026-06-09 11:45:00+05:30,2265.10009765625,2262.228672572545,-0.17606087925234626,-2.87,sl
LUPIN,2026-06-12,2026-06-12 12:10:00+05:30,2288.0,2288.0,-0.1,0.0,sl
LUPIN,2026-06-19,2026-06-19 12:20:00+05:30,2343.699951171875,2351.685616629464,0.10443740130462441,7.99,tp
LUPIN,2026-06-30,2026-06-30 11:10:00+05:30,2410.5,2421.0000348772323,0.16135743316073023,10.5,tp
LUPIN,2026-07-07,2026-07-07 09:20:00+05:30,2509.60009765625,2504.378662109375,-0.22483508153553317,-5.22,sl
LUPIN,2026-07-16,2026-07-16 10:30:00+05:30,2528.89990234375,2523.278494698661,-0.2333720082763112,-5.62,sl
LUPIN,2026-07-20,2026-07-20 12:10:00+05:30,2480.39990234375,2480.39990234375,-0.1,0.0,sl
LUPIN,2026-07-21,2026-07-21 12:30:00+05:30,2513.300048828125,2520.9286063058034,0.08211651604197608,7.63,tp
LUPIN,2026-07-27,2026-07-27 09:25:00+05:30,2429.60009765625,2420.864414760045,-0.31573137664833406,-8.74,sl
LUPIN,2026-07-29,2026-07-29 12:50:00+05:30,2459.300048828125,2454.6500418526784,-0.21344708371788118,-4.65,sl
M&M,2026-06-04,2026-06-04 10:00:00+05:30,3045.39990234375,3045.39990234375,-0.1,0.0,sl
M&M,2026-06-11,2026-06-11 12:10:00+05:30,3000.0,2992.750017438616,-0.24499965122768116,-7.25,sl
M&M,2026-06-15,2026-06-15 11:50:00+05:30,3159.10009765625,3153.242989676339,-0.211242590589444,-5.86,sl
M&M,2026-06-24,2026-06-24 11:05:00+05:30,3065.199951171875,3059.335675920759,-0.21479072186871076,-5.86,sl
M&M,2026-06-25,2026-06-25 09:20:00+05:30,3143.89990234375,3143.89990234375,-0.1,0.0,sl
M&M,2026-06-30,2026-06-30 11:20:00+05:30,3121.89990234375,3115.9499162946427,-0.2143531740650701,-5.95,sl
M&M,2026-07-27,2026-07-27 11:55:00+05:30,3225.5,3218.7714320591517,-0.22516325420892783,-6.73,sl
M&M,2026-07-31,2026-07-31 09:30:00+05:30,3370.199951171875,3347.035661969866,-0.5123961106928587,-23.16,sl
M&M,2026-08-07,2026-08-07 11:25:00+05:30,3464.300048828125,3479.8999372209823,0.17018251605777054,15.6,tp
M&M,2026-08-14,2026-08-14 12:00:00+05:30,3410.0,3405.96426827567,-0.17100994236358058,-4.04,sl
